timestamp,TDS,turbidity,temperature,pH,status,cause,ph_dev,tds_temp_ratio,turbidity_x_ph,temp_sqr,tds_diff,temp_diff,ph_diff,tds_rollmean_3,ph_rollstd_3
2025-07-28T06:38:52.416Z,527.2,14.1,20.9,5.91,CLOSED,pH&TDS,-1.090,25.225,83.331,436.81,163.080,-48.800,-0.760,445.660,0.380
2025-07-28T06:38:55.426Z,254.11,12.88,33.4,8.28,OPEN,None,1.280,7.608,106.646,1115.56,-273.090,12.500,2.370,381.810,0.988
2025-07-28T06:38:58.442Z,329.7,20.09,44.9,8.33,OPEN,None,1.330,7.343,167.350,2016.01,75.590,11.500,0.050,370.337,1.129
2025-07-28T06:39:01.449Z,346.84,15.2,74.5,10.6,CLOSED,pH&Temperature,3.600,4.656,161.120,5550.25,17.140,29.600,2.270,310.217,1.082
2025-07-28T06:39:04.462Z,408,48.21,38.8,4.46,CLOSED,pH&Turbidity,-2.540,10.515,215.017,1505.44,61.160,-35.700,-6.140,361.513,2.535
2025-07-28T06:39:07.467Z,395.25,12.06,42.2,9.74,CLOSED,pH,2.740,9.366,117.464,1780.84,-12.750,3.400,5.280,383.363,2.715
2025-07-28T06:39:10.467Z,307.31,10.26,32.1,12.78,CLOSED,pH,5.780,9.574,131.123,1030.41,-87.940,-10.100,3.040,370.187,3.437
2025-07-28T06:39:13.483Z,351.68,62.32,66.1,6.71,CLOSED,Turbidity&Temperature,-0.290,5.320,418.167,4369.21,44.370,34.000,-6.070,351.413,2.478
2025-07-28T06:39:16.498Z,571.82,51.64,29.3,6.09,CLOSED,pH&TDS&Turbidity,-0.910,19.516,314.488,858.49,220.140,-36.800,-0.620,410.270,3.018
2025-07-28T06:39:18.865Z,355.95,68.89,37.2,7.15,CLOSED,Turbidity,0.150,9.569,492.564,1383.84,-215.870,7.900,1.060,426.483,0.435
2025-07-28T06:39:21.875Z,482.84,75.74,57.8,12.79,CLOSED,pH&Turbidity&Temperature,5.790,8.354,968.715,3340.84,126.890,20.600,5.640,470.203,2.941
2025-07-28T06:39:24.878Z,506.15,21.21,69.5,7.74,CLOSED,TDS&Temperature,0.740,7.283,164.165,4830.25,23.310,11.700,-5.050,448.313,2.531
2025-07-28T06:39:27.885Z,471.9,27.2,20.9,5.95,CLOSED,pH,-1.050,22.579,161.840,436.81,-34.250,-48.600,-1.790,486.963,2.896
2025-07-28T06:39:30.886Z,294.57,21.83,42.3,8.49,OPEN,None,1.490,6.964,185.337,1789.29,-177.330,21.400,2.540,424.207,1.066
2025-07-28T06:39:33.886Z,340.81,20.4,37.5,7.15,OPEN,None,0.150,9.088,145.860,1406.25,46.240,-4.800,-1.340,369.093,1.037
2025-07-28T06:39:36.887Z,387.44,25.34,33.5,6.98,OPEN,None,-0.020,11.565,176.873,1122.25,46.630,-4.000,-0.170,340.940,0.675
2025-07-28T06:39:39.890Z,373.35,18.23,98.3,7.76,CLOSED,Temperature,0.760,3.798,141.465,9662.89,-14.090,64.800,0.780,367.200,0.335
2025-07-28T06:39:42.903Z,504.8,49.25,24.9,3.01,CLOSED,pH&TDS&Turbidity,-3.990,20.273,148.242,620.01,131.450,-73.400,-4.750,421.863,2.080
2025-07-28T06:39:45.913Z,404.99,82.61,92.4,7.65,CLOSED,Turbidity&Temperature,0.650,4.383,631.966,8537.76,-99.810,67.500,4.640,427.713,2.214
2025-07-28T06:39:48.917Z,683.09,65.77,36,3.4,CLOSED,pH&TDS&Turbidity,-3.600,18.975,223.618,1296.00,278.100,-56.400,-4.250,530.960,2.101
2025-07-28T06:39:51.931Z,453.85,60.77,71.8,1.34,CLOSED,pH&Turbidity&Temperature,-5.660,6.321,81.432,5155.24,-229.240,35.800,-2.060,513.977,2.627
2025-07-28T06:39:54.934Z,500.21,16.98,96.4,5.97,CLOSED,pH&TDS&Temperature,-1.030,5.189,101.371,9292.96,46.360,24.600,4.630,545.717,1.894
2025-07-28T06:39:57.947Z,547.46,76.37,34.5,11.31,CLOSED,pH&TDS&Turbidity,4.310,15.868,863.745,1190.25,47.250,-61.900,5.340,500.507,4.074
2025-07-28T06:40:00.954Z,434.26,69.66,37,7.76,CLOSED,Turbidity,0.760,11.737,540.562,1369.00,-113.200,2.500,-3.550,493.977,2.219
2025-07-28T06:40:03.964Z,491.61,81.18,57,6.93,CLOSED,Turbidity&Temperature,-0.070,8.625,562.577,3249.00,57.350,20.000,-0.830,491.110,1.900
2025-07-28T06:40:06.971Z,504.52,61.2,38.9,9.6,CLOSED,pH&TDS&Turbidity,2.600,12.970,587.520,1513.21,12.910,-18.100,2.670,476.797,1.116
2025-07-28T06:40:09.974Z,434.48,20.45,33.1,6.91,OPEN,None,-0.090,13.126,141.309,1095.61,-70.040,-5.800,-2.690,476.870,1.263
2025-07-28T06:40:12.974Z,376.52,26.38,35.2,5.66,CLOSED,pH,-1.340,10.697,149.311,1239.04,-57.960,2.100,-1.250,438.507,1.644
2025-07-28T06:40:15.977Z,401.68,13.66,20.5,6.75,OPEN,None,-0.250,19.594,92.205,420.25,25.160,-14.700,1.090,404.227,0.555
2025-07-28T06:40:18.978Z,253.13,53.93,35.3,8.1,CLOSED,Turbidity,1.100,7.171,436.833,1246.09,-148.550,14.800,1.350,343.777,0.998
2025-07-28T06:40:21.982Z,453.43,28.17,20.7,7.81,OPEN,None,0.810,21.905,220.008,428.49,200.300,-14.600,-0.290,369.413,0.580
2025-07-28T06:40:24.987Z,302.96,42.96,34.2,8.36,CLOSED,Turbidity,1.360,8.858,359.146,1169.64,-150.470,13.500,0.550,336.507,0.225
2025-07-28T06:40:27.985Z,412.1,17.85,76.1,0.34,CLOSED,pH&Temperature,-6.660,5.415,6.069,5791.21,109.140,41.900,-8.020,389.497,3.658
2025-07-28T06:40:30.999Z,494.85,11.98,36.2,2.26,CLOSED,pH,-4.740,13.670,27.075,1310.44,82.750,-39.900,1.920,403.303,3.419
2025-07-28T06:40:34.008Z,322.4,72.73,95.4,7.08,CLOSED,Turbidity&Temperature,0.080,3.379,514.928,9101.16,-172.450,59.200,4.820,409.783,2.835
2025-07-28T06:40:37.014Z,628.9,84.98,40.6,6.97,CLOSED,TDS&Turbidity,-0.030,15.490,592.311,1648.36,306.500,-54.800,-0.110,482.050,2.247
2025-07-28T06:40:40.025Z,462.29,17.42,21.3,7.62,OPEN,None,0.620,21.704,132.740,453.69,-166.610,-19.300,0.650,471.197,0.284
2025-07-28T06:40:43.027Z,251.73,23.68,44.7,0.78,CLOSED,pH,-6.220,5.632,18.470,1998.09,-210.560,23.400,-6.840,447.640,3.083
2025-07-28T06:40:46.781Z,340.78,17.67,37.2,8.52,CLOSED,pH,1.520,9.161,150.548,1383.84,89.050,-7.500,7.740,351.600,3.456
2025-07-28T06:40:49.780Z,372.74,26.18,53.2,0.24,CLOSED,pH&Temperature,-6.760,7.006,6.283,2830.24,31.960,16.000,-8.280,321.750,3.782
2025-07-28T06:40:52.793Z,370.02,21.89,21.2,6.18,CLOSED,pH,-0.820,17.454,135.280,449.44,-2.720,-32.000,5.940,361.180,3.485
2025-07-28T06:40:55.805Z,317.57,13.25,57.9,2.72,CLOSED,pH&Temperature,-4.280,5.485,36.040,3352.41,-52.450,36.700,-3.460,353.443,2.436
2025-07-28T06:40:58.814Z,376.84,28.63,27.8,7.5,OPEN,None,0.500,13.555,214.725,772.84,59.270,-30.100,4.780,354.810,2.016
2025-07-28T06:41:01.559Z,352.12,22.2,59.9,8.42,CLOSED,Temperature,1.420,5.878,186.924,3588.01,-24.720,32.100,0.920,348.843,2.499
2025-07-28T06:41:04.573Z,423.38,41.8,28.2,3.43,CLOSED,pH&Turbidity,-3.570,15.013,143.374,795.24,71.260,-31.700,-4.990,384.113,2.168
2025-07-28T06:41:07.583Z,329.39,19.33,37.4,9.63,CLOSED,pH,2.630,8.807,186.148,1398.76,-93.990,9.200,6.200,368.297,2.683
2025-07-28T06:41:10.592Z,331.2,21.96,67.5,7.09,CLOSED,Temperature,0.090,4.907,155.696,4556.25,1.810,30.100,-2.540,361.323,2.545
2025-07-28T06:41:12.910Z,470.69,23.59,40.3,3.53,CLOSED,pH,-3.470,11.680,83.273,1624.09,139.490,-27.200,-3.560,377.093,2.502
2025-07-28T06:41:15.917Z,369.39,67.68,33.4,8.42,CLOSED,Turbidity,1.420,11.060,569.866,1115.56,-101.300,-6.900,4.890,390.427,2.064
2025-07-28T06:41:18.926Z,415.14,19.07,21.3,6.58,OPEN,None,-0.420,19.490,125.481,453.69,45.750,-12.100,-1.840,418.407,2.017
2025-07-28T06:41:21.941Z,298.94,36.58,37.2,12.99,CLOSED,pH&Turbidity,5.990,8.036,475.174,1383.84,-116.200,15.900,6.410,361.157,2.695
2025-07-28T06:41:24.943Z,405.78,44.65,42.5,1.07,CLOSED,pH&Turbidity,-5.930,9.548,47.776,1806.25,106.840,5.300,-11.920,373.287,4.871
2025-07-28T06:41:27.948Z,463.05,69.28,26.6,6.64,CLOSED,Turbidity,-0.360,17.408,460.019,707.56,57.270,-15.900,5.570,389.257,4.870
2025-07-28T06:41:30.950Z,409.37,79.63,82.4,7.36,CLOSED,Turbidity&Temperature,0.360,4.968,586.077,6789.76,-53.680,55.800,0.720,426.067,2.811
2025-07-28T06:41:33.958Z,652.86,10.96,56.7,6.91,CLOSED,TDS&Temperature,-0.090,11.514,75.734,3214.89,243.490,-25.700,-0.450,508.427,0.297
2025-07-28T06:41:36.965Z,354.86,59.53,39.9,10.85,CLOSED,pH&Turbidity,3.850,8.894,645.900,1592.01,-298.000,-16.800,3.940,472.363,1.761
2025-07-28T06:41:39.976Z,414.88,16.52,20,10.16,CLOSED,pH,3.160,20.744,167.843,400.00,60.020,-19.900,-0.690,474.200,1.718
2025-07-28T06:41:42.990Z,271.8,14.89,24,8.24,OPEN,None,1.240,11.325,122.694,576.00,-143.080,4.000,-1.920,347.180,1.104
2025-07-28T06:41:46.004Z,291.18,22.68,94.6,2.38,CLOSED,pH&Temperature,-4.620,3.078,53.978,8949.16,19.380,70.600,-5.860,325.953,3.309
2025-07-28T06:41:49.010Z,548.05,94.72,74.8,11.29,CLOSED,pH&TDS&Turbidity&Temperature,4.290,7.327,1069.389,5595.04,256.870,-19.800,8.910,370.343,3.697
2025-07-28T06:41:52.023Z,591.67,67.53,25.2,7.25,CLOSED,TDS&Turbidity,0.250,23.479,489.593,635.04,43.620,-49.600,-4.040,476.967,3.643
2025-07-28T06:41:55.036Z,424.31,72.43,38.5,8.17,CLOSED,Turbidity,1.170,11.021,591.753,1482.25,-167.360,13.300,0.920,521.343,1.729
2025-07-28T06:41:58.047Z,464.56,13.41,27.1,6.68,OPEN,None,-0.320,17.142,89.579,734.41,40.250,-11.400,-1.490,493.513,0.614
2025-07-28T06:42:01.050Z,348.53,25.23,82.1,7.67,CLOSED,Temperature,0.670,4.245,193.514,6740.41,-116.030,55.000,0.990,412.467,0.619
2025-07-28T06:42:04.054Z,521.47,22.02,45.9,6.99,CLOSED,TDS&Temperature,-0.010,11.361,153.920,2106.81,172.940,-36.200,-0.680,444.853,0.413
2025-07-28T06:42:07.065Z,402.75,64.86,38.1,7.65,CLOSED,Turbidity,0.650,10.571,496.179,1451.61,-118.720,-7.800,0.660,424.250,0.316
2025-07-28T06:42:10.074Z,423.1,69.12,41.8,7.84,CLOSED,Turbidity,0.840,10.122,541.901,1747.24,20.350,3.700,0.190,449.107,0.364
2025-07-28T06:42:13.077Z,471.85,29.82,43.1,7.37,OPEN,None,0.370,10.948,219.773,1857.61,48.750,1.300,-0.470,432.567,0.193
2025-07-28T06:42:16.086Z,405.84,67.67,36.7,9.04,CLOSED,pH&Turbidity,2.040,11.058,611.737,1346.89,-66.010,-6.400,1.670,433.597,0.703
2025-07-28T06:42:19.093Z,410.01,21.9,28.8,8.7,CLOSED,pH,1.700,14.236,190.530,829.44,4.170,-7.900,-0.340,429.233,0.721
2025-07-28T06:42:22.103Z,376.25,10.25,68.4,12.76,CLOSED,pH&Temperature,5.760,5.501,130.790,4678.56,-33.760,39.600,4.060,397.367,1.839
2025-07-28T06:42:25.104Z,434.87,28.52,52.2,11.8,CLOSED,pH&Temperature,4.800,8.331,336.536,2724.84,58.620,-16.200,-0.960,407.043,1.733
2025-07-28T06:42:28.117Z,461.39,11.93,29.5,10.34,CLOSED,pH,3.340,15.640,123.356,870.25,26.520,-22.700,-1.460,424.170,0.995
2025-07-28T06:42:31.123Z,360.26,37.32,30.1,7.45,CLOSED,Turbidity,0.450,11.969,278.034,906.01,-101.130,0.600,-2.890,418.840,1.808
2025-07-28T06:42:34.134Z,324.83,54.78,23.7,13,CLOSED,pH&Turbidity,6.000,13.706,712.140,561.69,-35.430,-6.400,5.550,382.160,2.266
2025-07-28T06:42:37.143Z,369.03,56.07,22.8,6.8,CLOSED,Turbidity,-0.200,16.186,381.276,519.84,44.200,-0.900,-6.200,351.373,2.782
2025-07-28T06:42:40.154Z,404,19.07,33.9,6.99,OPEN,None,-0.010,11.917,133.299,1149.21,34.970,11.100,0.190,365.953,2.879
2025-07-28T06:42:43.153Z,346.4,10.85,26.2,6.58,OPEN,None,-0.420,13.221,71.393,686.44,-57.600,-7.700,-0.410,373.143,0.168
2025-07-28T06:42:46.154Z,337.38,21.31,38.6,8.3,OPEN,None,1.300,8.740,176.873,1489.96,-9.020,12.400,1.720,362.593,0.734
2025-07-28T06:42:49.166Z,351.63,12.3,88.6,12.2,CLOSED,pH&Temperature,5.200,3.969,150.060,7849.96,14.250,50.000,3.900,345.137,2.351
2025-07-28T06:42:52.180Z,512.77,83.11,36.2,8.03,CLOSED,TDS&Turbidity,1.030,14.165,667.373,1310.44,161.140,-52.400,-4.170,400.593,1.905
2025-07-28T06:42:55.184Z,481.26,17.1,23.8,10.2,CLOSED,pH,3.200,20.221,174.420,566.44,-31.510,-12.400,2.170,448.553,1.703
2025-07-28T06:42:58.186Z,299.81,16.3,30.8,9.88,CLOSED,pH,2.880,9.734,161.044,948.64,-181.450,7.000,-0.320,431.280,0.956
2025-07-28T06:43:01.199Z,344.59,12.43,28.3,8.08,OPEN,None,1.080,12.176,100.434,800.89,44.780,-2.500,-1.800,375.220,0.933
2025-07-28T06:43:04.204Z,260.74,22.73,23.9,6.57,OPEN,None,-0.430,10.910,149.336,571.21,-83.850,-4.400,-1.510,301.713,1.353
2025-07-28T06:43:07.204Z,335.22,17.75,28.5,10.43,CLOSED,pH,3.430,11.762,185.132,812.25,74.480,4.600,3.860,313.517,1.588
2025-07-28T06:43:10.206Z,370.79,16.21,33.5,4.17,CLOSED,pH,-2.830,11.068,67.596,1122.25,35.570,5.000,-6.260,322.250,2.579
2025-07-28T06:43:13.217Z,374.76,16.78,86.5,8.09,CLOSED,Temperature,1.090,4.332,135.750,7482.25,3.970,53.000,3.920,360.257,2.583
2025-07-28T06:43:16.229Z,513.85,22.08,41.3,0.8,CLOSED,pH&TDS,-6.200,12.442,17.664,1705.69,139.090,-45.200,-7.290,419.800,2.979
2025-07-28T06:43:19.244Z,377.28,24.35,36.1,6.36,CLOSED,pH,-0.640,10.451,154.866,1303.21,-136.570,-5.200,5.560,421.963,3.110
2025-07-28T06:43:22.252Z,324.29,68.86,80.2,8.2,CLOSED,Turbidity&Temperature,1.200,4.044,564.652,6432.04,-52.990,44.100,1.840,405.140,3.146
2025-07-28T06:43:25.253Z,601.05,77.3,83.3,5.68,CLOSED,pH&TDS&Turbidity&Temperature,-1.320,7.215,439.064,6938.89,276.760,3.100,-2.520,434.207,1.064
2025-07-28T06:43:28.261Z,653.79,14.57,26.7,7,CLOSED,TDS,0.000,24.487,101.990,712.89,52.740,-56.600,1.320,526.377,1.029
2025-07-28T06:43:31.271Z,314.37,63.45,41.9,10.71,CLOSED,pH&Turbidity,3.710,7.503,679.550,1755.61,-339.420,15.200,3.710,523.070,2.129
2025-07-28T06:43:34.282Z,406.63,21.97,31,12.4,CLOSED,pH,5.400,13.117,272.428,961.00,92.260,-10.900,1.690,458.263,2.255
2025-07-28T06:43:37.285Z,333.35,23.2,85.7,11.53,CLOSED,pH&Temperature,4.530,3.890,267.496,7344.49,-73.280,54.700,-0.870,351.450,0.690
2025-07-28T06:43:40.298Z,487.09,17.61,84.8,8.36,CLOSED,Temperature,1.360,5.744,147.220,7191.04,153.740,-0.900,-3.170,409.023,1.736
2025-07-28T06:43:43.309Z,492,78.57,38,12.6,CLOSED,pH&Turbidity,5.600,12.947,989.982,1444.00,4.910,-46.800,4.240,437.480,1.800
2025-07-28T06:43:46.325Z,445.83,25.71,81.6,7.98,CLOSED,Temperature,0.980,5.464,205.166,6658.56,-46.170,43.600,-4.620,474.973,2.094
2025-07-28T06:43:49.338Z,520.56,10.64,30.3,6.65,CLOSED,TDS,-0.350,17.180,70.756,918.09,74.730,-51.300,-1.330,486.130,2.550
2025-07-28T06:43:52.344Z,337.88,28.1,20.5,6.68,OPEN,None,-0.320,16.482,187.708,420.25,-182.680,-9.800,0.030,434.757,0.620
2025-07-28T06:43:55.352Z,273.54,34.38,41.1,6.6,CLOSED,Turbidity,-0.400,6.655,226.908,1689.21,-64.340,20.600,-0.080,377.327,0.033
2025-07-28T06:43:58.357Z,410.36,25.26,37.5,6.72,OPEN,None,-0.280,10.943,169.747,1406.25,136.820,-3.600,0.120,340.593,0.050
2025-07-28T06:44:00.097Z,382.19,13.99,33,7.4,OPEN,None,0.400,11.582,103.526,1089.00,-28.170,-4.500,0.680,355.363,0.352
2025-07-28T06:44:03.100Z,328.96,11.3,74.1,11.59,CLOSED,pH&Temperature,4.590,4.439,130.967,5490.81,-53.230,41.100,4.190,373.837,2.153
2025-07-28T06:44:06.104Z,404.22,55.96,41.6,6.91,CLOSED,Turbidity,-0.090,9.717,386.684,1730.56,75.260,-32.500,-4.680,371.790,2.100
2025-07-28T06:44:09.112Z,414.87,13.48,85.3,4.23,CLOSED,pH&Temperature,-2.770,4.864,57.020,7276.09,10.650,43.700,-2.680,382.683,3.041
2025-07-28T06:44:12.114Z,531.74,26.45,28.8,6.93,CLOSED,TDS,-0.070,18.463,183.298,829.44,116.870,-56.500,2.700,450.277,1.268
2025-07-28T06:44:15.117Z,388.65,83.57,74.1,8.19,CLOSED,Turbidity&Temperature,1.190,5.245,684.438,5490.81,-143.090,45.300,1.260,445.087,1.652
2025-07-28T06:44:18.118Z,637.84,89.25,92.8,5.79,CLOSED,pH&TDS&Turbidity&Temperature,-1.210,6.873,516.758,8611.84,249.190,18.700,-2.400,519.410,0.980
2025-07-28T06:44:20.686Z,699.29,75.53,46.4,3.05,CLOSED,pH&TDS&Turbidity&Temperature,-3.950,15.071,230.367,2152.96,61.450,-46.400,-2.740,575.260,2.100
2025-07-28T06:44:23.683Z,445.22,69.89,38.4,7.2,CLOSED,Turbidity,0.200,11.594,503.208,1474.56,-254.070,-8.000,4.150,594.117,1.723
2025-07-28T06:44:26.687Z,464.56,16.85,28.7,7.63,OPEN,None,0.630,16.187,128.566,823.69,19.340,-9.700,0.430,536.357,2.065
2025-07-28T06:44:29.697Z,322.69,18.4,39,7.87,OPEN,None,0.870,8.274,144.808,1521.00,-141.870,10.300,0.240,410.823,0.277
2025-07-28T06:44:32.711Z,363.75,82.52,84.8,6.83,CLOSED,Turbidity&Temperature,-0.170,4.290,563.612,7191.04,41.060,45.800,-1.040,383.667,0.445
2025-07-28T06:44:34.537Z,622.08,15.78,22.5,7.16,CLOSED,TDS,0.160,27.648,112.985,506.25,258.330,-62.300,0.330,436.173,0.434
2025-07-28T06:44:37.541Z,290.31,61.09,74.4,4.49,CLOSED,pH&Turbidity&Temperature,-2.510,3.902,274.294,5535.36,-331.770,51.900,-2.670,425.380,1.189
2025-07-28T06:44:40.549Z,547.03,18.37,41.1,12.82,CLOSED,pH&TDS,5.820,13.310,235.503,1689.21,256.720,-33.300,8.330,486.473,3.473
2025-07-28T06:44:43.548Z,349.28,28.58,24.7,1.74,CLOSED,pH,-5.260,14.141,49.729,610.09,-197.750,-16.400,-11.080,395.540,4.711
2025-07-28T06:44:46.553Z,326.38,25.8,29.5,7.87,OPEN,None,0.870,11.064,203.046,870.25,-22.900,4.800,6.130,407.563,4.532
2025-07-28T06:44:49.558Z,364.29,70.95,67.3,8.06,CLOSED,Turbidity&Temperature,1.060,5.413,571.857,4529.29,37.910,37.800,0.190,346.650,2.936
2025-07-28T06:44:52.564Z,590.57,25.38,55.8,7.83,CLOSED,TDS&Temperature,0.830,10.584,198.725,3113.64,226.280,-11.500,-0.230,427.080,0.100
2025-07-28T06:44:55.573Z,464.25,12.14,60.7,9.48,CLOSED,pH&Temperature,2.480,7.648,115.087,3684.49,-126.320,4.900,1.650,473.037,0.730
2025-07-28T06:44:58.576Z,388.27,16.15,24.7,8.13,OPEN,None,1.130,15.719,131.299,610.09,-75.980,-36.000,-1.350,481.030,0.718
2025-07-28T06:45:01.586Z,330.6,53.55,23.5,6.66,CLOSED,Turbidity,-0.340,14.068,356.643,552.25,-57.670,-1.200,-1.470,394.373,1.152
2025-07-28T06:45:04.590Z,368.57,56.55,85.9,0.79,CLOSED,pH&Turbidity&Temperature,-6.210,4.291,44.675,7378.81,37.970,62.400,-5.870,362.480,3.171
2025-07-28T06:45:07.590Z,607.3,67.83,39.3,5.33,CLOSED,pH&TDS&Turbidity,-1.670,15.453,361.534,1544.49,238.730,-46.600,4.540,435.490,2.513
2025-07-28T06:45:10.590Z,489.16,28.38,31.5,9.17,CLOSED,pH,2.170,15.529,260.245,992.25,-118.140,-7.800,3.840,488.343,3.425
2025-07-28T06:45:13.603Z,311.45,45.83,56,8.16,CLOSED,Turbidity&Temperature,1.160,5.562,373.973,3136.00,-177.710,24.500,-1.010,469.303,1.625
2025-07-28T06:45:16.608Z,485.08,66.8,42.8,11.38,CLOSED,pH&Turbidity,4.380,11.334,760.184,1831.84,173.630,-13.200,3.220,428.563,1.345
2025-07-28T06:45:19.607Z,418.1,67.56,40.6,7.81,CLOSED,Turbidity,0.810,10.298,527.644,1648.36,-66.980,-2.200,-3.570,404.877,1.607
2025-07-28T06:45:22.608Z,468.11,22.87,43.8,1.65,CLOSED,pH,-5.350,10.687,37.736,1918.44,50.010,3.200,-6.160,457.097,4.019
2025-07-28T06:45:25.608Z,415.83,29.23,77.4,7.67,CLOSED,Temperature,0.670,5.372,224.194,5990.76,-52.280,33.600,6.020,434.013,2.871
2025-07-28T06:45:28.610Z,470.54,20.53,71.7,5.97,CLOSED,pH&Temperature,-1.030,6.563,122.564,5140.89,54.710,-5.700,-1.700,451.493,2.534
2025-07-28T06:45:31.621Z,423.69,18.23,37.5,6.86,OPEN,None,-0.140,11.298,125.058,1406.25,-46.850,-34.200,0.890,436.687,0.694
2025-07-28T06:45:34.623Z,373.99,28.19,57.8,7.92,CLOSED,Temperature,0.920,6.470,223.265,3340.84,-49.700,20.300,1.060,422.740,0.797
2025-07-28T06:45:37.632Z,449.81,46.88,35.9,3.94,CLOSED,pH&Turbidity,-3.060,12.530,184.707,1288.81,75.820,-21.900,-3.980,415.830,1.683
2025-07-28T06:45:40.642Z,427.98,23.48,33.5,6.99,OPEN,None,-0.010,12.776,164.125,1122.25,-21.830,-2.400,3.050,417.260,1.700
2025-07-28T06:45:41.938Z,382.37,29.91,66,6.17,CLOSED,pH&Temperature,-0.830,5.793,184.545,4356.00,-45.610,32.500,-0.820,420.053,1.289
2025-07-28T06:45:44.936Z,474.79,62.18,71.4,5.88,CLOSED,pH&Turbidity&Temperature,-1.120,6.650,365.618,5097.96,92.420,5.400,-0.290,428.380,0.470
2025-07-28T06:45:47.942Z,541.07,71.75,28.6,8.74,CLOSED,pH&TDS&Turbidity,1.740,18.919,627.095,817.96,66.280,-42.800,2.860,466.077,1.285
2025-07-28T06:45:50.949Z,428.07,12.6,67.9,7.14,CLOSED,Temperature,0.140,6.304,89.964,4610.41,-113.000,39.300,-1.600,481.310,1.170
2025-07-28T06:45:53.952Z,466.86,63.99,26,12.74,CLOSED,pH&Turbidity,5.740,17.956,815.233,676.00,38.790,-41.900,5.600,478.667,2.355
2025-07-28T06:45:56.958Z,417.1,54.07,31.4,13.5,CLOSED,pH&Turbidity,6.500,13.283,729.945,985.96,-49.760,5.400,0.760,437.343,2.836
2025-07-28T06:45:59.967Z,352.48,29.96,31.9,7.84,OPEN,None,0.840,11.050,234.886,1017.61,-64.620,0.500,-5.660,412.147,2.508
2025-07-28T06:46:02.978Z,343.12,31.24,37,0.52,CLOSED,pH&Turbidity,-6.480,9.274,16.245,1369.00,-9.360,5.100,-7.320,370.900,5.313
2025-07-28T07:02:17.835Z,398.93,49.32,39.8,10.03,CLOSED,pH&Turbidity,3.030,10.023,494.680,1584.04,55.810,2.800,9.510,364.843,4.066
2025-07-28T07:02:20.839Z,403.6,11.59,39.3,7.86,OPEN,None,0.860,10.270,91.097,1544.49,4.670,-0.500,-2.170,381.883,4.069
2025-07-28T07:02:23.851Z,329.25,27.08,53.6,6.39,CLOSED,pH&Temperature,-0.610,6.143,173.041,2872.96,-74.350,14.300,-1.470,377.260,1.495
2025-07-28T07:02:26.856Z,405.1,29.7,31.4,6.48,CLOSED,pH,-0.520,12.901,192.456,985.96,75.850,-22.200,0.090,379.317,0.673
2025-07-28T07:02:29.855Z,310.45,43.09,22.9,13.37,CLOSED,pH&Turbidity,6.370,13.557,576.113,524.41,-94.650,-8.500,6.890,348.267,3.269
2025-07-28T07:02:32.870Z,388.68,21.91,24.7,8.46,OPEN,None,1.460,15.736,185.359,610.09,78.230,1.800,-4.910,368.077,2.896
2025-07-28T07:02:35.876Z,313.34,49.04,31,7.53,CLOSED,Turbidity,0.530,10.108,369.271,961.00,-75.340,6.300,-0.930,337.490,2.562
2025-07-28T07:02:38.884Z,407.05,16.1,28.2,10.17,CLOSED,pH,3.170,14.434,163.737,795.24,93.710,-2.800,2.640,369.690,1.093
2025-07-28T07:02:41.899Z,319.87,21.3,27.5,11.75,CLOSED,pH,4.750,11.632,250.275,756.25,-87.180,-0.700,1.580,346.753,1.741
2025-07-28T07:02:44.907Z,306.24,14.17,97.4,7.6,CLOSED,Temperature,0.600,3.144,107.692,9486.76,-13.630,69.900,-4.150,344.387,1.710
2025-07-28T07:02:47.907Z,569.42,28.91,38,6.42,CLOSED,pH&TDS,-0.580,14.985,185.602,1444.00,263.180,-59.400,-1.180,398.510,2.286
2025-07-28T07:02:50.910Z,386.71,86.4,98.4,7.17,CLOSED,Turbidity&Temperature,0.170,3.930,619.488,9682.56,-182.710,60.400,0.750,420.790,0.488
2025-07-28T07:02:53.913Z,663.94,49.16,22.2,6.2,CLOSED,pH&TDS&Turbidity,-0.800,29.907,304.792,492.84,277.230,-76.200,-0.970,540.023,0.415
2025-07-28T07:02:56.922Z,414.4,34.13,30.8,1.05,CLOSED,pH&Turbidity,-5.950,13.455,35.837,948.64,-249.540,8.600,-5.150,488.350,2.686
2025-07-28T07:02:59.923Z,384.95,29.07,23.2,0.86,CLOSED,pH,-6.140,16.593,25.000,538.24,-29.450,-7.600,-0.190,487.763,2.474
2025-07-28T07:03:02.934Z,336.22,32.24,38.9,4.88,CLOSED,pH&Turbidity,-2.120,8.643,157.331,1513.21,-48.730,15.700,4.020,378.523,1.852
2025-07-28T07:03:05.944Z,375.41,23.08,56.1,8,CLOSED,Temperature,1.000,6.692,184.640,3147.21,39.190,17.200,3.120,365.527,2.923
2025-07-28T07:03:08.945Z,394.67,24.16,41.5,13.37,CLOSED,pH,6.370,9.510,323.019,1722.25,19.260,-14.600,5.370,368.767,3.506
2025-07-28T07:03:11.952Z,419.69,55.7,40.6,1.12,CLOSED,pH&Turbidity,-5.880,10.337,62.384,1648.36,25.020,-0.900,-12.250,396.590,5.014
2025-07-28T07:03:14.953Z,405.37,13.18,36.8,7.26,OPEN,None,0.260,11.015,95.687,1354.24,-14.320,-3.800,6.140,406.577,5.001
